Zip,City,State,Region,District
62860,"Macedonia, IL",IL,Central,District #25
62861,"Maunie, IL",IL,Central,District #25
62862,"Mill Shoals, IL",IL,Central,District #25
62863,"Mount Carmel, IL",IL,Central,District #25
62864,"Mount Vernon, IL",IL,Central,District #25
62865,"Mulkeytown, IL",IL,Central,District #25
62866,"Nason, IL",IL,Central,District #25
62867,"New Haven, IL",IL,Central,District #25
62869,"Norris City, IL",IL,Central,District #25
62870,"Odin, IL",IL,Central,District #25
62871,"Omaha, IL",IL,Central,District #25
62872,"Opdyke, IL",IL,Central,District #25
62874,"Orient, IL",IL,Central,District #25
62875,"Patoka, IL",IL,Central,District #25
62876,"Radom, IL",IL,Central,District #25
62877,"Richview, IL",IL,Central,District #25
62881,"Salem, IL",IL,Central,District #25
62882,"Sandoval, IL",IL,Central,District #25
62883,"Scheller, IL",IL,Central,District #25
62884,"Sesser, IL",IL,Central,District #25
62886,"Sims, IL",IL,Central,District #25
62887,"Springerton, IL",IL,Central,District #25
62888,"Tamaroa, IL",IL,Central,District #25
62889,"Texico, IL",IL,Central,District #25
62890,"Thompsonville, IL",IL,Central,District #25
62891,"Valier, IL",IL,Central,District #25
62892,"Vernon, IL",IL,Central,District #25
62893,"Walnut Hill, IL",IL,Central,District #25
62894,"Waltonville, IL",IL,Central,District #25
62895,"Wayne City, IL",IL,Central,District #25
62896,"West Frankfort, IL",IL,Central,District #25
62897,"Whittington, IL",IL,Central,District #25
62898,"Woodlawn, IL",IL,Central,District #25
62901,"Carbondale, IL",IL,Central,District #25
62902,"Carbondale, IL",IL,Central,District #25
62903,"Carbondale, IL",IL,Central,District #25
62905,"Alto Pass, IL",IL,Central,District #25
62906,"Anna, IL",IL,Central,District #25
62907,"Ava, IL",IL,Central,District #25
62908,"Belknap, IL",IL,Central,District #25
62909,"Boles, IL",IL,Central,District #25
62910,"Brookport, IL",IL,Central,District #25
62912,"Buncombe, IL",IL,Central,District #25
62914,"Cairo, IL",IL,Central,District #25
62915,"Cambria, IL",IL,Central,District #25
62916,"Campbell Hill, IL",IL,Central,District #25
62917,"Carrier Mills, IL",IL,Central,District #25
62918,"Carterville, IL",IL,Central,District #25
62919,"Cave in Rock, IL",IL,Central,District #25
62920,"Cobden, IL",IL,Central,District #25
62921,"Colp, IL",IL,Central,District #25
62922,"Creal Springs, IL",IL,Central,District #25
62923,"Cypress, IL",IL,Central,District #25
62924,"De Soto, IL",IL,Central,District #25
62926,"Dongola, IL",IL,Central,District #25
62927,"Dowell, IL",IL,Central,District #25
62928,"Eddyville, IL",IL,Central,District #25
62930,"Eldorado, IL",IL,Central,District #25
62931,"Elizabethtown, IL",IL,Central,District #25
62932,"Elkville, IL",IL,Central,District #25
62933,"Energy, IL",IL,Central,District #25
62934,"Equality, IL",IL,Central,District #25
62935,"Galatia, IL",IL,Central,District #25
62938,"Golconda, IL",IL,Central,District #25
62939,"Goreville, IL",IL,Central,District #25
62940,"Gorham, IL",IL,Central,District #25
62941,"Grand Chain, IL",IL,Central,District #25
62942,"Grand Tower, IL",IL,Central,District #25
62943,"Grantsburg, IL",IL,Central,District #25
62946,"Harrisburg, IL",IL,Central,District #25
62947,"Herod, IL",IL,Central,District #25
62948,"Herrin, IL",IL,Central,District #25
62949,"Hurst, IL",IL,Central,District #25
62950,"Jacob, IL",IL,Central,District #25
62951,"Johnston City, IL",IL,Central,District #25
62952,"Jonesboro, IL",IL,Central,District #25
62953,"Joppa, IL",IL,Central,District #25
62954,"Junction, IL",IL,Central,District #25
62955,"Karbers Ridge, IL",IL,Central,District #25
62956,"Karnak, IL",IL,Central,District #25
62957,"Mc Clure, IL",IL,Central,District #25
62958,"Makanda, IL",IL,Central,District #25
62959,"Marion, IL",IL,Central,District #25
62960,"Metropolis, IL",IL,Central,District #25
62961,"Millcreek, IL",IL,Central,District #25
62962,"Miller City, IL",IL,Central,District #25
62963,"Mound City, IL",IL,Central,District #25
62964,"Mounds, IL",IL,Central,District #25
62965,"Muddy, IL",IL,Central,District #25
62966,"Murphysboro, IL",IL,Central,District #25
62967,"New Burnside, IL",IL,Central,District #25
62969,"Olive Branch, IL",IL,Central,District #25
62970,"Olmsted, IL",IL,Central,District #25
62971,"Oraville, IL",IL,Central,District #25
62972,"Ozark, IL",IL,Central,District #25
62973,"Perks, IL",IL,Central,District #25
62974,"Pittsburg, IL",IL,Central,District #25
62975,"Pomona, IL",IL,Central,District #25
62976,"Pulaski, IL",IL,Central,District #25
62977,"Raleigh, IL",IL,Central,District #25
62979,"Ridgway, IL",IL,Central,District #25
62982,"Rosiclare, IL",IL,Central,District #25
62983,"Royalton, IL",IL,Central,District #25
62984,"Shawneetown, IL",IL,Central,District #25
62985,"Simpson, IL",IL,Central,District #25
62987,"Stonefort, IL",IL,Central,District #25
62988,"Tamms, IL",IL,Central,District #25
62990,"Thebes, IL",IL,Central,District #25
62992,"Ullin, IL",IL,Central,District #25
62993,"Unity, IL",IL,Central,District #25
62994,"Vergennes, IL",IL,Central,District #25
62995,"Vienna, IL",IL,Central,District #25
62996,"Villa Ridge, IL",IL,Central,District #25
62997,"Willisville, IL",IL,Central,District #25
62998,"Wolf Lake, IL",IL,Central,District #25
62999,"Zeigler, IL",IL,Central,District #25
62238,"Cutler, IL",IL,Central,District #25
62250,"Hoffman, IL",IL,Central,District #25
62263,"Nashville, IL",IL,Central,District #25
62272,"Percy, IL",IL,Central,District #25
62274,"Pinckneyville, IL",IL,Central,District #25
62280,"Rockwood, IL",IL,Central,District #25
63632,"Cascade, MO",MO,Central,District #25
63655,"Marquand, MO",MO,Central,District #25
63662,"Patton, MO",MO,Central,District #25
63701,"Cape Girardeau, MO",MO,Central,District #25
63702,"Cape Girardeau, MO",MO,Central,District #25
63703,"Cape Girardeau, MO",MO,Central,District #25
63730,"Advance, MO",MO,Central,District #25
63732,"Altenburg, MO",MO,Central,District #25
63735,"Bell City, MO",MO,Central,District #25
63736,"Benton, MO",MO,Central,District #25
63737,"Brazeau, MO",MO,Central,District #25
63738,"Brownwood, MO",MO,Central,District #25
63739,"Burfordville, MO",MO,Central,District #25
63740,"Chaffee, MO",MO,Central,District #25
63742,"Commerce, MO",MO,Central,District #25
63743,"Daisy, MO",MO,Central,District #25
63744,"Delta, MO",MO,Central,District #25
63745,"Dutchtown, MO",MO,Central,District #25
63746,"Farrar, MO",MO,Central,District #25
63747,"Friedheim, MO",MO,Central,District #25
63748,"Frohna, MO",MO,Central,District #25
63750,"Gipsy, MO",MO,Central,District #25
63751,"Glenallen, MO",MO,Central,District #25
63752,"Gordonville, MO",MO,Central,District #25
63755,"Jackson, MO",MO,Central,District #25
63758,"Kelso, MO",MO,Central,District #25
63760,"Leopold, MO",MO,Central,District #25
63763,"Mc Gee, MO",MO,Central,District #25
63764,"Marble Hill, MO",MO,Central,District #25
63766,"Millersville, MO",MO,Central,District #25
63767,"Morley, MO",MO,Central,District #25
63769,"Oak Ridge, MO",MO,Central,District #25
63770,"Old Appleton, MO",MO,Central,District #25
63771,"Oran, MO",MO,Central,District #25
63774,"Perkins, MO",MO,Central,District #25
63775,"Perryville, MO",MO,Central,District #25
63776,"Mc Bride, MO",MO,Central,District #25
63779,"Pocahontas, MO",MO,Central,District #25
63780,"Scott City, MO",MO,Central,District #25
63781,"Sedgewickville, MO",MO,Central,District #25
63782,"Sturdivant, MO",MO,Central,District #25
63783,"Uniontown, MO",MO,Central,District #25
63784,"Vanduser, MO",MO,Central,District #25
63785,"Whitewater, MO",MO,Central,District #25
63787,"Zalma, MO",MO,Central,District #25
63801,"Sikeston, MO",MO,Central,District #25
63820,"Anniston, MO",MO,Central,District #25
63821,"Arbyrd, MO",MO,Central,District #25
63822,"Bernie, MO",MO,Central,District #25
63823,"Bertrand, MO",MO,Central,District #25
63824,"Blodgett, MO",MO,Central,District #25
63825,"Bloomfield, MO",MO,Central,District #25
63826,"Braggadocio, MO",MO,Central,District #25
63827,"Bragg City, MO",MO,Central,District #25
63828,"Canalou, MO",MO,Central,District #25
63829,"Cardwell, MO",MO,Central,District #25
63830,"Caruthersville, MO",MO,Central,District #25
63833,"Catron, MO",MO,Central,District #25
63834,"Charleston, MO",MO,Central,District #25
63837,"Clarkton, MO",MO,Central,District #25
63839,"Cooter, MO",MO,Central,District #25
63840,"Deering, MO",MO,Central,District #25
63841,"Dexter, MO",MO,Central,District #25
63845,"East Prairie, MO",MO,Central,District #25
63846,"Essex, MO",MO,Central,District #25
63847,"Gibson, MO",MO,Central,District #25
63848,"Gideon, MO",MO,Central,District #25
63849,"Gobler, MO",MO,Central,District #25
63850,"Grayridge, MO",MO,Central,District #25
63851,"Hayti, MO",MO,Central,District #25
63852,"Holcomb, MO",MO,Central,District #25
63853,"Holland, MO",MO,Central,District #25
63855,"Hornersville, MO",MO,Central,District #25
63857,"Kennett, MO",MO,Central,District #25
63860,"Kewanee, MO",MO,Central,District #25
63862,"Lilbourn, MO",MO,Central,District #25
63863,"Malden, MO",MO,Central,District #25
63866,"Marston, MO",MO,Central,District #25
63867,"Matthews, MO",MO,Central,District #25
63868,"Morehouse, MO",MO,Central,District #25
63869,"New Madrid, MO",MO,Central,District #25
63870,"Parma, MO",MO,Central,District #25
63873,"Portageville, MO",MO,Central,District #25
63874,"Risco, MO",MO,Central,District #25
63875,"Rives, MO",MO,Central,District #25
63876,"Senath, MO",MO,Central,District #25
63877,"Steele, MO",MO,Central,District #25
63878,"Tallapoosa, MO",MO,Central,District #25
63879,"Wardell, MO",MO,Central,District #25
63880,"Whiteoak, MO",MO,Central,District #25
63881,"Wolf Island, MO",MO,Central,District #25
63882,"Wyatt, MO",MO,Central,District #25
63901,"Poplar Bluff, MO",MO,Central,District #25
63902,"Poplar Bluff, MO",MO,Central,District #25
63931,"Briar, MO",MO,Central,District #25
63932,"Broseley, MO",MO,Central,District #25
63933,"Campbell, MO",MO,Central,District #25
63934,"Clubb, MO",MO,Central,District #25
63935,"Doniphan, MO",MO,Central,District #25
63936,"Dudley, MO",MO,Central,District #25
63937,"Ellsinore, MO",MO,Central,District #25
63938,"Fagus, MO",MO,Central,District #25
63939,"Fairdealing, MO",MO,Central,District #25
63940,"Fisk, MO",MO,Central,District #25
63941,"Fremont, MO",MO,Central,District #25
63942,"Gatewood, MO",MO,Central,District #25
63943,"Grandin, MO",MO,Central,District #25
63944,"Greenville, MO",MO,Central,District #25
63945,"Harviell, MO",MO,Central,District #25
63950,"Lodi, MO",MO,Central,District #25
63951,"Lowndes, MO",MO,Central,District #25
63952,"Mill Spring, MO",MO,Central,District #25
63953,"Naylor, MO",MO,Central,District #25
63954,"Neelyville, MO",MO,Central,District #25
63955,"Oxly, MO",MO,Central,District #25
63956,"Patterson, MO",MO,Central,District #25
63957,"Piedmont, MO",MO,Central,District #25
63960,"Puxico, MO",MO,Central,District #25
63961,"Qulin, MO",MO,Central,District #25
63962,"Rombauer, MO",MO,Central,District #25
63963,"Shook, MO",MO,Central,District #25
63964,"Silva, MO",MO,Central,District #25
63965,"Van Buren, MO",MO,Central,District #25
63966,"Wappapello, MO",MO,Central,District #25
63967,"Williamsville, MO",MO,Central,District #25
65606,"Alton, MO",MO,Central,District #25
65688,"Brandsville, MO",MO,Central,District #25
65690,"Couch, MO",MO,Central,District #25
65692,"Koshkonong, MO",MO,Central,District #25
65778,"Myrtle, MO",MO,Central,District #25
65791,"Thayer, MO",MO,Central,District #25
38850,"Houlka, MS",MS,Central,District #25
38863,"Pontotoc, MS",MS,Central,District #25
38864,"Randolph, MS",MS,Central,District #25
38869,"Sherman, MS",MS,Central,District #25
38871,"Thaxton, MS",MS,Central,District #25
38874,"Toccopola, MS",MS,Central,District #25
38878,"Vardaman, MS",MS,Central,District #25
38901,"Grenada, MS",MS,Central,District #25
38902,"Grenada, MS",MS,Central,District #25
38913,"Banner, MS",MS,Central,District #25
38914,"Big Creek, MS",MS,Central,District #25
38915,"Bruce, MS",MS,Central,District #25
38916,"Calhoun City, MS",MS,Central,District #25
38920,"Cascilla, MS",MS,Central,District #25
38921,"Charleston, MS",MS,Central,District #25
38922,"Coffeeville, MS",MS,Central,District #25
38925,"Duck Hill, MS",MS,Central,District #25
38926,"Elliott, MS",MS,Central,District #25
38927,"Enid, MS",MS,Central,District #25
38928,"Glendora, MS",MS,Central,District #25
38929,"Gore Springs, MS",MS,Central,District #25
38940,"Holcomb, MS",MS,Central,District #25
38943,"Mc Carley, MS",MS,Central,District #25
38944,"Minter City, MS",MS,Central,District #25
38948,"Oakland, MS",MS,Central,District #25
38949,"Paris, MS",MS,Central,District #25
38950,"Philipp, MS",MS,Central,District #25
38951,"Pittsboro, MS",MS,Central,District #25
38953,"Scobey, MS",MS,Central,District #25
38955,"Slate Spring, MS",MS,Central,District #25
38957,"Sumner, MS",MS,Central,District #25
38958,"Swan Lake, MS",MS,Central,District #25
38960,"Tie Plant, MS",MS,Central,District #25
38961,"Tillatoba, MS",MS,Central,District #25
38962,"Tippo, MS",MS,Central,District #25
38963,"Tutwiler, MS",MS,Central,District #25
38964,"Vance, MS",MS,Central,District #25
38965,"Water Valley, MS",MS,Central,District #25
38966,"Webb, MS",MS,Central,District #25
38601,"Abbeville, MS",MS,Central,District #25
38602,"Arkabutla, MS",MS,Central,District #25
38603,"Ashland, MS",MS,Central,District #25
38606,"Batesville, MS",MS,Central,District #25
38609,"Belen, MS",MS,Central,District #25
38610,"Blue Mountain, MS",MS,Central,District #25
38611,"Byhalia, MS",MS,Central,District #25
38614,"Clarksdale, MS",MS,Central,District #25
38617,"Coahoma, MS",MS,Central,District #25
38618,"Coldwater, MS",MS,Central,District #25
38619,"Como, MS",MS,Central,District #25
38620,"Courtland, MS",MS,Central,District #25
38621,"Crenshaw, MS",MS,Central,District #25
38622,"Crowder, MS",MS,Central,District #25
38623,"Darling, MS",MS,Central,District #25
38626,"Dundee, MS",MS,Central,District #25
38627,"Etta, MS",MS,Central,District #25
38628,"Falcon, MS",MS,Central,District #25
38629,"Falkner, MS",MS,Central,District #25
38630,"Farrell, MS",MS,Central,District #25
38631,"Friars Point, MS",MS,Central,District #25
38632,"Hernando, MS",MS,Central,District #25
38633,"Hickory Flat, MS",MS,Central,District #25
38634,"Holly Springs, MS",MS,Central,District #25
38635,"Holly Springs, MS",MS,Central,District #25
38637,"Horn Lake, MS",MS,Central,District #25
38638,"Independence, MS",MS,Central,District #25
38639,"Jonestown, MS",MS,Central,District #25
38641,"Lake Cormorant, MS",MS,Central,District #25
38642,"Lamar, MS",MS,Central,District #25
38643,"Lambert, MS",MS,Central,District #25
38644,"Lula, MS",MS,Central,District #25
38645,"Lyon, MS",MS,Central,District #25
38646,"Marks, MS",MS,Central,District #25
38647,"Michigan City, MS",MS,Central,District #25
38649,"Mount Pleasant, MS",MS,Central,District #25
38650,"Myrtle, MS",MS,Central,District #25
38651,"Nesbit, MS",MS,Central,District #25
38652,"New Albany, MS",MS,Central,District #25
38654,"Olive Branch, MS",MS,Central,District #25
38655,"Oxford, MS",MS,Central,District #25
38658,"Pope, MS",MS,Central,District #25
38659,"Potts Camp, MS",MS,Central,District #25
38661,"Red Banks, MS",MS,Central,District #25
38663,"Ripley, MS",MS,Central,District #25
38664,"Robinsonville, MS",MS,Central,District #25
38665,"Sarah, MS",MS,Central,District #25
38666,"Sardis, MS",MS,Central,District #25
38668,"Senatobia, MS",MS,Central,District #25
38669,"Sherard, MS",MS,Central,District #25
38670,"Sledge, MS",MS,Central,District #25
38671,"Southaven, MS",MS,Central,District #25
38672,"Southaven, MS",MS,Central,District #25
38673,"Taylor, MS",MS,Central,District #25
38674,"Tiplersville, MS",MS,Central,District #25
38675,"Tula, MS",MS,Central,District #25
38676,"Tunica, MS",MS,Central,District #25
38677,"University, MS",MS,Central,District #25
38679,"Victoria, MS",MS,Central,District #25
38680,"Walls, MS",MS,Central,District #25
38683,"Walnut, MS",MS,Central,District #25
38685,"Waterford, MS",MS,Central,District #25
38686,"Walls, MS",MS,Central,District #25
38720,"Alligator, MS",MS,Central,District #25
38726,"Beulah, MS",MS,Central,District #25
38730,"Boyle, MS",MS,Central,District #25
38732,"Cleveland, MS",MS,Central,District #25
38733,"Cleveland, MS",MS,Central,District #25
38737,"Drew, MS",MS,Central,District #25
38738,"Parchman, MS",MS,Central,District #25
38739,"Dublin, MS",MS,Central,District #25
38740,"Duncan, MS",MS,Central,District #25
38746,"Gunnison, MS",MS,Central,District #25
38759,"Merigold, MS",MS,Central,District #25
38762,"Mound Bayou, MS",MS,Central,District #25
38764,"Pace, MS",MS,Central,District #25
38767,"Rena Lara, MS",MS,Central,District #25
38768,"Rome, MS",MS,Central,District #25
38769,"Rosedale, MS",MS,Central,District #25
38771,"Ruleville, MS",MS,Central,District #25
38774,"Shelby, MS",MS,Central,District #25
38781,"Winstonville, MS",MS,Central,District #25
38820,"Algoma, MS",MS,Central,District #25
38828,"Blue Springs, MS",MS,Central,District #25
38839,"Derma, MS",MS,Central,District #25
38841,"Ecru, MS",MS,Central,District #25
40111,"Cloverport, KY",KY,Central,District #25
42001,"Paducah, KY",KY,Central,District #25
42002,"Paducah, KY",KY,Central,District #25
42003,"Paducah, KY",KY,Central,District #25
42020,"Almo, KY",KY,Central,District #25
42021,"Arlington, KY",KY,Central,District #25
42022,"Bandana, KY",KY,Central,District #25
